,id,qid1,qid2,question1,question2,bot?,number_likes,is_duplicate
1212,1212,2416,2417,What's a good place to buy laptop bags in Bangalore?,Can you recommend a place in Berlin to buy laptop bag?,True,60821,0
1213,1213,2418,2419,Can Fedevel academy teach me to make a modern PCB?,Has anyone taken any course from Fedevel academy for PCB design?,False,59998,0
1214,1214,2420,2421,What are some of the best jokes you've ever heard?,What is the most funny joke you have ever heard?,True,1318,1
1215,1215,2422,2423,Why is Sachin Tendulkar resisting to come on the The Kapil Sharma Show?,How do you feel when someone points out your mistake?,False,54503,0
1216,1216,2424,2425,How come there are no depictions of the massacres Islam inflicted on India?,How come there are no depictions of the massacres inflicted by Islam on India.?,False,65012,1
1217,1217,2426,2427,"What are the best soccer goals that ""you've never seen""?",What are the best goals scored in soccer?,False,21699,0
1218,1218,2428,2429,How Can I impress a girl who hate me?,How can impress a girl who hate me?,True,41206,1
1219,1219,2430,2431,What is it like to live in the big cities of Jamaica compared to the ones in Brazil?,What is it like to live in the big cities of Jamaica compared to the ones in Mexico?,False,35202,0
1220,1220,2432,2433,How long will it take to have clear vision after lasik laser surgery?,"Is it possible to go from having a low IQ to having a high IQ, if so how?",True,38110,0
1221,1221,2434,2435,"Which is a suitable solar panel installation provider near South Gate, California CA?","Which is a good solar panel installation provider near Stinson Beach, California CA?",False,66502,0
1222,1222,2436,2437,"Why are black women not regarded as attractive as Asian or Latin women, even though they are more represented in the media?",Do white women find Asian men attractive?,True,57702,0
1223,1223,2438,2439,How can I improve my pronunciation in English?,How can I improve my English pronunciation?,False,2314,1
1224,1224,2440,2441,How do you say 1<x<2?,What is the best way to say 1?,True,58244,0
1225,1225,2442,2443,Why did humans come into existence?,Why did humans come to existence?,False,56762,1
1226,1226,2444,2445,"In Japanese, how do you say ""darkness""?","How does one say ""oh my god"" in Japanese?",True,33435,0
1227,1227,2446,2447,Why do Trump supporters believe that Donald Trump can get his platform through congress?,Why don't I know any supporters of Donald Trump?,True,13700,0
1228,1228,2448,2449,What are some common examples of solid matter?,What are the most common examples of solid matter?,True,38238,1
1229,1229,2450,2451,"My parents give me ""advice"" and they get really mad if I dont take it… What am I supposed to do?",What is the best advice for giving others an advice?,True,49045,0
1230,1230,2452,2453,Is there a special dish/food from your home country that your family has incorporated into the traditional American Thanksgiving meal?,When did Thanksgiving begin? When was it established as a national Holiday in the United States? Do other countries recognize Thanksgiving?,False,62754,0
1231,1231,2454,2455,How should I get motivated to hit the gym every day?,How can I keep myself motivated to hit the gym everyday?,True,2287,1
1232,1232,2456,2457,What is the the best free wordpress theme for oniline printing shop?,"Under either candidate as president, is the US is relinquishing its postwar leadership in opening markets worldwide to China?",False,40790,0
1233,1233,2458,2459,Where can I get fantastic value in Sydney for floor tiles?,Where can I get best quality wall and floor tiles at very affordable rates in Sydney area?,True,31952,1
1234,1234,2460,2461,"Why do some old computer games run very fast on new, powerful computers?",What is one key criteria or computer part that makes a computer fast for gaming?,True,22281,0
1235,1235,2462,2463,How can I continue using Uber if I change countries without changing my account?,Can I use my Uber referral credit in some other countries? What if I refer someone in other country?,False,21613,0
1236,1236,2464,2465,"For BITSAT & IIT JEE Mains 'theory', is NCERT sufficient?",Is reading NCERT textbooks and solving model question papers good enough preparation to do well in BITSAT and JEE Mains?,True,39412,0
1237,1237,2466,2467,"With anti-poor, anti-middle class laws like GST, land, labor reforms, is india going to become authoritarian like china?","How do we let know the defence ministry of India to also focus on the Cyber Warfare like China and USA does, we have so many IITans with such good hacking and anti-hacking/firewalling skill?",True,36352,0
1238,1238,2468,2469,What are the best ways to learn to code in a short amount of time?,How can I learn to code easily and efficiently in a short amount of time?,False,6396,1
1239,1239,2470,2471,What is the nicest thing that a complete stranger has ever done for you?,What is the nicest thing a stranger has done for you?,True,62630,1
1240,1240,2472,2473,What are some good factors about democracy?,What is something good about fascism that we would benefit from applying to our liberal democracies?,True,12310,0
1241,1241,2474,2475,What is the best gift you ever received?,Which is the best gift that you have ever received?,False,35810,1
1242,1242,2476,2477,Who is the best teacher in life?,Who are the best teachers of life?,False,13306,1
1243,1243,2478,2479,"Why didn't Huma Abedin give the FBI immediate permission to examine the 650,000 Email?",What is it like to grow up in a one bedroom apartment?,False,55323,0
1244,1244,2480,2481,If I become a millionaire should I tell families and friends?,Should I tell people that I have become a millionaire?,False,19357,1
1245,1245,2482,2483,Are there any students from SJA Dehradun on Quora?,"Is a better translation of ""exceptio probat regulum"" ""the exception tests the rule?""",False,35741,0
1246,1246,2484,2485,How can a 9th grader study for NTSE online? What are some good websites for assignments?,How do I prepare for NTSE if presently studying in class 9th?,True,11366,0
1247,1247,2486,2487,Who is the best footballer?,Who are the best footballer today?,False,34553,0
1248,1248,2488,2489,What is the name of the creepiest horror movie you've ever seen? Which was the scariest part?,What is the scariest or creepiest movie you have ever seen?,True,62003,1
1249,1249,2490,2491,What would be the procedure if a major party nominee died before a general election?,What would happen if the presidential nominee died before the November election?,True,7047,1
1250,1250,2492,2493,Will I spoil my smartphone if I keep it charging overnight regularly?,How long does it take to full charge a smartphone?,True,31188,0
1251,1251,2494,2495,How does Keyhole fetch hash tag data from Facebook while there is no API available for this?,Why are hash tags so important?,True,40500,0
1252,1252,2496,2497,"Do Google glasses look super nerdy? If so, how might Google overcome this perception?",What can Google do to turn Google Glass around?,True,18078,0
1253,1253,2498,2499,Were India and China part of Turkey at any point of time in world history?,Who were the most powerful countries in the world at different points in history?,True,28802,0
1254,1254,2500,2501,What are the biggest regrets of your life?,What's your biggest regret in life?,True,10111,1
1255,1255,2502,2503,What are the places to visit for a honeymoon in Kerala?,"What all places can one visit on a two day trip in Kerala, India?",True,16740,1
1256,1256,2504,2505,Have you ever experienced paranormal activities?,Have you ever experienced any paranormal activity? Where and what actually happened?,False,54102,0
1257,1257,2506,2507,Would you share your deepest secret with your spouse?,What is your secret that you can only share at Quora?,False,54754,0
1258,1258,2508,2509,What are your views on the ban of Rs 500 and Rs 1000 notes by the Indian Government? Pros cons?,What do you think of abolishing 500 and 1000 Rupee Currency notes by the Indian Government?,False,9562,1
1259,1259,2510,2511,"What is the difference between ""assessment"" and ""evaluation""?",What is the difference between assessment and evaluation?,False,41659,1
1260,1260,2512,2513,What are the songs that make you feel happy?,What are some songs that just make you happy?,False,27332,1
1261,1261,2514,2515,What is your review of No Such Thing (2001 movie)?,What is your review of Friend (2001 movie)?,False,62541,0
1262,1262,2516,2517,Can you buy an Apple Watch without a watch band?,"Will existing Apple Watch bands work with Apple Watch 3 (2017), since I have expensive Apple Watch Bands including Link Bracelet and Classic Buckle?",False,48062,0
1263,1263,2518,2519,What was the last great decade for rock?,"Who would you pick as the best rock band of the last decade, 2005-2015?",False,43870,0
1264,1264,2520,2521,What countries are socialist?,Are there any socialist countries left?,False,19718,1
1265,1265,2522,2523,What are the main differences between Microsoft Office 2013 and 2016 for Windows?,What is the major difference between MS - Office 2007 and 2013?,True,51314,0
1266,1266,2524,2525,I wanted to start a e-grocery store in Kerala. So will any of the existing e-grocery stores in India will allow me to visit and study their office?,"If you needed to earn 1 million dollars within a year, what would you do?",False,25415,0
